,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14
Dnajb14_mm,0.03242209228913499,0.0,0.2851043737301109,0.02261318868385438,0.013146289580631987,0.0,0.0,0.004911893618628841,0.899607139118044,0.3029313779194416,0.0,0.0,0.2957718454585893,0.04788304344611783,0.0
Dnajb2_mm,0.036973913144179964,0.0,0.02728284743378172,0.32616311373050594,0.17527692997589367,0.0,0.0,0.11639430632181488,0.0,0.04830392118899821,0.17159283080608964,0.0,0.0,0.021855691310383646,0.0
Dnajc21_mm,0.7486543176276913,0.03392061196759133,0.005520751229533061,0.19078160194254842,0.06026045687153279,0.6633157097036234,0.0,0.19467131089575976,0.0,1.198685890265443,2.6795476426544695,0.10712334745137213,0.8974692939574164,0.0,0.7403948548819118
Dnajc22_mm,0.0,0.0005431089371608818,0.00012120434189009895,0.000565003592399442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010060942099451976
Dnajc4_mm,0.08796644363189247,0.0,0.0,0.07786131849936159,0.08076965720791231,0.0,0.02968478768258862,0.08958834038868244,0.0,0.0,0.0,0.0,0.0,0.12375310748524827,0.0
Dnajc5_mm,0.6208860127526551,0.038775326948446334,0.11499553865651471,1.4336523810005728,0.28603599901174404,0.33005063068884016,0.042626159738375705,0.15167279404432926,0.6528926368686055,0.7953654663321174,0.6910259933072403,0.0,0.0,0.13972141836897284,0.0
Dnajc5b_mm,0.0,0.0,0.0,0.005769145657005773,0.001179149186874082,0.0,0.000551379233280151,0.011559048671554311,0.0,0.0016811160119480813,0.0,0.0,0.0,0.0043976702882313375,0.0
Dnase1l1_mm,0.04017395037857566,0.0,0.0,0.07118746001387871,0.19542915476941833,0.0,0.0,0.19251673608407618,0.0,0.005544967559097665,0.0,0.0,0.0,0.0554385289402079,0.0
Dnase1l3_mm,0.0,0.0068429994323736575,0.0,0.2819020583116535,0.005964515511528634,0.0,0.04010357658305049,0.059259855380562505,0.059745434926178585,0.0,0.0,0.01132655140043781,0.0,0.053934805226322144,0.0
Dnase2a_mm,0.5322200411398716,0.0,0.0,0.0,0.4231000147644545,0.0,0.0,0.3314147670508614,0.0,1.1424866918113592,0.44439503118933943,0.0,0.38613820157907786,0.0,0.0
Dnhd1_mm,0.0,0.0,0.003023891677053245,0.04347179740875646,0.029201214820997773,0.0023952093865905045,0.0,0.0,0.0,0.08919499987634635,0.0,0.0,0.0,0.0,0.0
Dnm1l_mm,0.23747965266502905,0.0,0.0,0.7771767008485169,0.04982553842939598,0.12707810920102341,0.3641988281458772,0.2646088646638033,1.3881704792296807,0.45224378834226564,1.2472197385514288,0.2182350685290879,0.1054583258863803,0.0,0.0
Dnm2_mm,1.9522029321586973,0.0,0.04320639350951608,0.9646387230356716,0.8438097481723557,0.0,0.0,0.7791353980762226,0.27967840304872765,0.4150756950517473,0.0,0.19867874545193945,0.2846642580544158,0.40693117803879514,0.0
Dnm3_mm,0.0,0.0018896695676984914,0.0018271989288603542,0.005919640042488172,0.0,0.0,0.0,0.0025563739184302514,0.0,0.003482292510249829,0.0,0.0,0.0,0.001793671935563882,0.0
Dnm3os_mm,0.0,0.0,0.00020627736990305279,0.0,0.0,0.0,0.0002731037125208991,0.00015949184927201122,0.00013587946646151383,0.00043943436193520375,0.0,0.0,0.0,0.0,0.0
Dnmt3a_mm,0.8751547089678791,0.33046556059601007,0.22731476752240654,1.546315122858084,0.49321055859532636,0.4171689379472556,0.0,0.18000241411548637,0.0029112135984367365,0.663654673606415,1.212975258771947,0.037145430655790866,0.08026157618038156,0.0,0.14769529642351975
Dnmt3l_mm,0.0,0.0,0.0011123386392324068,0.0,0.0,0.0,0.0,0.0,0.0,0.00026980255945189657,9.8116589340031e-05,0.0,0.0,0.0008976703976035002,0.0
Dntt_mm,0.0,0.0,0.04781182605846685,0.2743458910408912,0.0,0.0,0.0,0.0,0.0,0.037756714043731085,0.0,0.0,0.0654947360088888,0.13478932106878885,0.16327090414725376
Dock10_mm,1.3066735382790804,0.004486312230116376,0.03481496633132813,1.5104647200454573,0.03335058750529848,0.3125006595881749,0.0,0.3238108954810122,1.207055375337478,1.1993428967864281,0.48137780927509644,0.5174088830567142,0.13340724885197053,0.022761056827433273,0.0
Dock2_mm,0.6732365643135132,0.0010540364476786484,0.18501600427358653,0.9124498763890535,0.7818744706047087,0.11686584146537474,0.0,0.8984082645962935,0.5826839828469013,0.7074801889824763,0.5137180287798084,0.08807225160224334,0.09691308534244626,0.004004652787205139,0.35547851745442083
Dock8_mm,0.0,0.0,0.013717581055333676,0.021279479085338313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032768729739400266,0.0,0.0,0.0
Dock9_mm,0.16839331825426862,0.047082109367893574,0.0,0.6937015104430455,0.05328852038665551,0.0,0.0,0.0,0.0,0.1040832530140658,0.11774644963639702,0.1491083623635807,0.07432762588862724,0.0,0.0
Dok1_mm,0.4402022709621297,0.04146484537448974,0.006018112690128111,0.4369437027850136,0.35767116462884563,0.0,0.0,0.21285335961360669,0.0,0.0,0.4341711395063163,0.0,0.001082297689928139,0.0970824034547402,0.0
Dok3_mm,0.0,0.0,0.0,0.09119675234170695,0.15307822520149078,0.0,0.0,0.07991586807249737,0.0,0.069690963442238,0.03372630728396089,0.006071774758972753,0.0,0.0001806575070152938,0.0
Dok6_mm,0.0,0.0,0.0,0.0,0.00017487123087123996,0.0,0.0,6.629247034898114e-05,0.0004127868694419459,0.00037342815130455827,0.0,2.3154141189305668e-05,0.0,0.0,0.0
Dok7_mm,0.0,0.0,0.0022548410733559776,0.0,0.0,0.0,0.0,0.006960077126865911,0.0,2.8987910195498028e-05,0.0,0.0,0.0,0.0,0.0
Dpep1_mm,0.0,0.0,0.003561203393188138,0.001550458366303469,0.0016683215858128598,0.0,0.0,0.002100313682527841,0.0,0.0009176066749078426,0.0,0.0,0.0,0.0,0.0
Dpep2_mm,0.0,0.0,0.013081938770554654,0.0,0.0,0.0,0.0,0.12971391881527886,0.011470499863135709,0.018814906246546043,0.0,0.0,0.002080614395601065,0.002570804469422852,0.0
Dpep3_mm,0.0,0.00036960202070849494,0.01639932543234843,0.014317183719101104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009718103893239275,0.0
Dpm3_mm,0.31871372537314,0.0,0.0,0.3230470916407371,0.15222720845700993,0.0,2.2122728081040246,0.08161645372128602,0.2571702792047483,0.0,0.0,0.0,0.0,0.0,0.0
Dpp10_mm,0.002092794312716246,0.01014452981528017,0.009877549738021624,0.017505532786082474,0.0,0.0,0.0,0.00854217911680018,0.05025351904495517,0.11782269241751046,0.03256921353286351,0.010023977908502943,0.0009898897930763588,0.0,0.007799238215733582
Dpp4_mm,0.571634263987623,0.0,0.0,0.4056174993436386,0.2076983668770338,0.017000270017529677,0.06427324025808544,0.0,0.6393732469597497,0.16468246981018475,0.45344499524924753,0.1403714194871614,0.007089925734905855,0.10051525533215833,0.13854231017464413
Dpp7_mm,0.6341526476138051,0.0,0.0,0.5291613326853687,0.4609039959388915,0.0,0.0,0.5676408042668721,0.0,0.3575444065209752,0.0,0.0,0.0,0.2282463843667973,0.0
Dppa4_mm,0.0,0.0007328242760674113,0.03625077250880064,0.019877914258495225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019411582382536267,0.0
Dpt_mm,0.0,0.00039465032706541595,0.0,0.00011231880274384944,0.0,0.0,0.0,0.0,0.0,0.00019911011059171437,0.0,0.0,0.0,0.0,0.0
Dpyd_mm,0.0,0.00022207134370473317,0.0002535866088725334,0.0,0.0,0.0,0.0,0.0,7.979528598845898e-05,0.0,0.00011785400861173105,0.0,0.0,0.0005204937321787229,0.0
Dpysl3_mm,0.0,0.0,0.00012461849410265878,0.0012387714408695813,8.864091981622368e-05,0.0,0.0004228857674393365,0.00037522099488649356,0.0,0.0005442266242726367,0.0,3.6267618121726902e-06,0.0,8.22740895979814e-05,0.0
Drap1_mm,0.6564455668389543,0.0,0.05743824211470465,0.3755672526540356,0.2589326019091174,0.0,0.587314325872746,0.09443845947178768,0.17058952573605346,0.15375430144497304,0.736069034302281,0.0,0.0,0.25655061286472197,0.0
Drd5_mm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011235817608506866,2.4758957294174665e-05,0.0006835683483151067,0.0
Drr1_mm,0.0,0.0004364579493987831,0.00015964849522190558,0.00017131046670117004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030086001598303707,0.0,0.0,0.0
Dsc2_mm,0.0,1.0135360757553974e-05,6.907834675678823e-05,0.0,0.0,0.00018747903504474187,0.00040096867672887614,0.0,0.00031547993131331376,0.0,0.0,1.604649924040164e-05,0.0,0.0,0.0
Dscaml1_mm,0.0,2.945922323195717e-05,0.0,0.0,6.072387166213563e-05,0.0,0.0,0.00011130276882732057,0.0,6.30456648899892e-05,0.0,0.0,0.0,0.0,0.00045195858563643477
Dsg1c_mm,0.0,5.4848631774646115e-05,0.0,0.0,0.0,8.815398366387081e-05,0.0002001318215902905,0.0002729593780010572,0.0,0.0,0.0,0.0,0.0,7.48635573100335e-05,0.0
Dst_mm,0.0,0.3930658967549513,0.44241274758037946,3.8050819975112,0.0,0.4262397602847622,0.013685987736376061,0.5934218071395145,0.7246281601115665,1.2454598669532408,0.15710251180185286,1.0316935444776274,1.6122369113470447,0.0,0.2472077841544611
Dstyk_mm,0.0009588196131536037,0.0,0.0,0.027773105519555075,0.008330751585501181,0.0026867203148792838,0.0,0.0009641643902419157,0.0,0.03981093019822642,0.0,0.0,0.0,0.004992831956975104,0.001804551854094942
Dtnbos_mm,0.0,0.006921002744800367,0.006080306343320662,0.0,0.0,0.0,0.0,0.0118529199438422,0.03569669466787354,0.07237655119089632,0.013409651673185832,0.0,0.027410666278628662,0.0,0.009754257783622596
Dtnbp1_mm,0.47743160051024025,0.0,0.0,0.9678772093326249,0.2258090299414676,0.04694658555656549,0.10304861197953119,0.08926923449776676,0.0,0.1315932716974775,0.3677722609690282,0.0,0.0,0.40349329868713885,0.20496070199835817
Dtx1_mm,0.0,0.0,0.0,0.010711434161724955,0.016029923022338105,0.0,0.0,0.012353370161647257,0.0,0.033594683843372664,0.0,0.0,0.0,0.009878502331981986,0.0
Dtx3_mm,0.013915924548920145,0.0,0.0,0.04501087023462103,0.09397402316960413,0.0,0.0,0.02958403487386164,0.05626512849605112,0.1103559506682648,0.016450097011008472,0.0007222094655556799,0.0038847733880648873,0.009443985735806756,0.0
Dtx4_mm,0.42867542419375454,0.04662930041695951,0.0,0.5408650504739251,0.34797189658268907,0.0,0.0,0.303967413981216,0.0,0.28432215662904764,0.0,0.0,0.0,0.037818010626821844,0.0
Dusp15_mm,0.0,0.0,0.00014417745148038243,9.383361224899439e-05,0.0,5.320118972719233e-05,0.00015450123504418627,0.0,0.0,0.0,8.24986934674418e-05,0.0,0.0,0.0005684496717173499,0.0
Dusp1_mm,0.0,0.0,0.020099547084920316,0.0,0.0,0.0,0.0,0.3305075354231151,0.0,0.0,0.0,0.0,0.0,0.00963587328122618,0.0
Dusp5_mm,1.0360259613661928,0.0,0.0,0.7491785032164907,0.4825771507067959,0.23286159015482283,0.0,0.18976061442276324,0.0,0.43199862813593154,0.6829144682781837,0.3385360269918193,0.10831440902027127,0.0,0.0
Duxf3_mm,0.0,0.0,0.0,0.000451052710413945,0.0002380871285459087,0.0,0.0,0.0,0.0,0.0008460297396932194,9.305167670613167e-05,0.0,4.910104595033489e-05,0.0001038086905598184,0.0
Dynap_mm,0.0,0.0,0.0,0.0,0.0,0.0,1.752943991292464e-05,4.754454252335377e-05,0.0002065119850397078,0.0,0.0,0.0,0.0,0.0,6.915499451633124e-05
Dync1h1_mm,0.0,0.2160747315971539,0.21691416271599243,1.8652856276779446,0.7528911820047075,0.4421191673757846,0.0,0.5523768830650028,0.14578777792791842,0.7968591621046921,1.8348673585327753,0.6033180161774214,0.5630996651697108,0.0,0.0
Dync1i1_mm,0.0,0.0,0.0004441059772662222,2.6836609777024967e-05,0.0,0.0,0.0,0.0,7.969140038383127e-05,6.14309668911039e-05,0.0,4.500869781703302e-06,0.0,0.0,0.0
Dync1li2_mm,0.05962139679570276,0.017648489800275707,0.030439768278859018,0.62608697453209,0.35167424353456095,0.0024498654157212633,0.0,0.3734904586915687,0.0,0.4072292036666552,0.4553253269446105,0.26783205840710195,0.03454893731539215,0.03685842561251416,0.010036169408718619
Dynlt1b_mm,0.09571256129957745,0.0,0.0,0.00944923416309042,0.0,0.0,0.11172616849923596,0.020789187013772605,0.04705418575298816,0.028489948591094067,0.0,0.0,0.0,0.09257568064448209,0.0
Dynlt1c_mm,0.03570573975354474,0.0,0.0,0.07935098233002522,0.055321533880827556,0.0,0.035844563607664644,0.030449769314930354,0.06146603844477416,0.1428037947713764,0.0,0.0033200468532645277,0.0,0.019075524975566395,0.0
Dynlt1f_mm,0.032110760537663874,0.0,0.0,0.00036374972501296824,0.020919682982181602,0.0,0.0643717957941994,0.016470385900296747,0.004231517449052629,0.038318756802984535,0.0,0.0,0.0,0.04791556149949573,0.0
Dyrk4_mm,0.15658720957760613,0.0,0.001844333398987352,0.2893375020521425,0.19566266014379027,0.0,0.017901380407370934,0.0,0.1380671034427536,0.15308009881560253,0.009111305930908451,0.0,0.01741853674086892,0.0,0.0
Dysf_mm,0.0,0.0003569157648625216,0.001181750343875775,0.0,5.1416175077373806e-05,0.0,0.0,7.581178264279021e-05,0.0,0.0012751423476259614,0.0,0.0,0.0,0.0,0.0009781100758958655
E030030I06Rik_mm,0.0,0.0,0.04688754821392609,0.15765240602281355,0.1947345784301824,0.0,0.20815045061363638,0.13010836073744145,0.0,0.20120625484267357,0.0,0.0,0.0,0.13830434412399384,0.0
E030042O20Rik_mm,0.0005163176250333844,0.0,0.0,0.0,0.0,6.056066276120013e-06,0.0020144274072945167,0.00379663925581855,0.0012663882090670666,0.00800341637176832,0.0,0.0,0.0,0.0004977415327288849,0.0005504951507581231
E130308A19Rik_mm,0.4857240986116063,0.008182807113442228,0.0,0.34176672599365515,0.09739616157222644,0.00808633562908668,0.0,0.05894878215053918,0.21485756104993678,0.20136708781382204,0.0,0.0,0.0,0.05097362365658857,0.11057357535084433
E230013L22Rik_mm,0.0,7.439266502000349e-05,0.00023051624243546805,0.00043071575833338136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.508258153544161e-06,0.0,0.0,0.0
E230032D23Rik_mm,0.0,0.0,0.0,0.15843095213750408,0.08311377003457074,0.0,0.006032844356715462,0.16873819959920255,0.0,0.10750265240780715,0.0,0.0,0.0,0.015422566644978911,0.0
E330020D12Rik_mm,0.17596245295792257,0.0,0.04223246329892429,0.3640002729315657,0.07250059348030362,0.0,0.24657660895801767,0.16618409670613746,0.0640766081211974,0.5106934301547836,0.0,0.0,0.0,0.20318820777040034,0.0
EU599041_mm,0.0,0.0002600387540172235,0.0004994844119577856,8.074181568324608e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012086557796683665,0.0,0.00023704383310270503,0.0
Ebf4_mm,0.0,0.0,0.0,0.0,0.0011562926987320774,0.0,0.0,0.0010897336496444188,0.0,0.0014247428528154202,0.0,1.4195556144020854e-05,0.0,0.0,0.0
Ebi3_mm,0.0,0.0,0.011196197479679823,0.02058332705844559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009812963912429532,0.0
Eci2_mm,0.5481757993832032,0.0,0.0,0.3640332750477228,0.3418622141166041,0.0,0.0,0.06198457595739254,0.012519854253246273,0.23496083857157243,0.4750028799442652,0.2478067245082064,0.008738228108510639,0.26961978942970544,0.053867667038841986
Eda_mm,0.0,0.0,0.0003448905059127221,0.0,8.473579282996644e-05,0.0,0.0,0.000694161373234212,0.0,4.05183981725096e-05,0.0,0.0,0.0,0.0003979980159755695,0.0
Edn1_mm,0.0,0.0001638674637640733,0.0008814654757799897,0.0,0.0,0.0,0.0,0.002380539175387999,0.0,0.003705749023892786,0.0,0.0,0.0,0.0,0.0
Edn2_mm,0.0,0.00016995769962760714,0.0,0.0,0.00023447358938863375,0.0,0.0,0.0,0.00017927266772899594,0.0,0.0,4.036168406048845e-05,0.0,0.0,0.0
Ednra_mm,0.00022770663884330743,0.0,0.0002586556086220476,0.0,0.0,0.0,0.0,0.0,0.00015285668886645993,0.0,0.0,0.0,0.0,0.0,8.05176693844459e-05
Eea1_mm,0.0,0.10314189719031226,0.01435219530835761,0.39961419273534465,0.5003811269641475,0.04229266773523748,0.0,1.6577442731373129,0.4730558099520752,1.1228177597506848,1.2680912427146203,0.2993409125992404,0.23843522285832106,0.0,0.34864050399931495
Eef1b2_mm,1.6540747212147975,0.8211667001767408,0.8888277783426363,0.811630632569838,1.9081124908331564,2.043880769266133,3.536128446325464,0.5186130640191924,0.0,0.6526850955781955,0.4082639375887274,0.5004342194756675,0.6531727307081976,2.5302599988188375,1.571182698089704
Eef2_mm,0.8648837635490165,1.690612551058349,0.24269367674277448,1.1636535360361704,2.802779968633039,1.7615224878313471,1.0390431246608187,1.2261725822241198,2.1519008428894013,0.0,1.8052179275062132,2.352647285644976,2.371549489812599,2.6332555639627913,0.6859535306245335
Eef2k_mm,1.4306560559234895,0.0,0.023942413658867467,1.1023830560180785,0.6241129638645901,0.1238040656214681,0.18264399265531966,0.0,0.19653695077096855,0.24307496771341855,0.42603013003636797,0.040064442564631146,0.2444125659253039,0.056299422691492754,0.07639256162599754
Efcab14_mm,0.5978982908923604,0.0,0.09825400110790804,0.7570015352500888,0.3130843900855438,0.11203957033267775,0.030541166546878887,0.2048936418337811,0.4728715321001079,0.6186539761296984,0.7528211160715637,0.18166106706883633,0.05846368481562262,0.04558503559539163,0.1497015296768782
Efcab3_mm,0.0,0.0,0.0,0.00886745282565491,0.005714094884394475,0.0,0.0,0.0,0.0,0.005930785168101641,0.0,0.0,0.0021942407335608875,0.0,0.0
Efcab6_mm,0.0,0.0,0.0001931581525583611,0.0,0.0,0.0,0.0,0.021857344566050593,0.0,0.004239031087514664,0.0,0.0,0.0,0.0,0.0
Efhc2_mm,0.0,0.0032477898505907884,0.009615980578410822,0.004808545044491773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Efr3b_mm,0.14269909064177433,0.0,0.019211374581183303,0.0703474677396432,0.05569301673184288,0.0,0.0,0.040027222942429636,0.0,0.08603275158612224,0.054270985010521945,0.0,0.0,0.0030962894574380903,0.0
Egf_mm,0.13729009425904773,0.0,0.0,0.0,0.08481500748116837,0.0,0.0,0.0,0.028857481568582935,0.1533212512367456,0.17615255281484013,0.0149623214243196,0.016892765907653616,0.0,0.04743132995264054
Egfl7_mm,0.315745762992333,0.0,0.1180589178546539,1.2569519751074012,0.0,0.03991954258489536,0.0,0.0,0.0,0.0,0.9229840313100408,0.01078713276273087,0.22663922340821666,0.7389900588096354,0.016685053115388968
Egr1_mm,0.0,0.0071637124760541475,0.03596455204202646,0.007311513155490029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egr2_mm,0.005030515845329622,0.0,0.006472788458173591,0.0,0.0,0.0,0.0,0.032068728553256765,0.0,0.011505938676333741,0.0,0.0,0.0,0.0,0.0
Ehbp1l1_mm,0.25991940032232813,0.0,0.1142873708702822,1.223599444334689,0.3131245217864975,0.0,0.0,0.3118301083835309,0.0,0.25537991440164337,0.886106700558311,0.21110590382042196,0.32228041430634957,0.11385622196066081,0.0
Ehmt2_mm,0.0,0.0,0.027614217606580754,0.5991515699092407,0.5591224826302471,0.0,0.34058982063830856,0.05401398988709836,0.0,0.0,1.6246049682044128,0.10364633373538151,0.8566233004401042,0.024240944071094304,0.14252648110675703
Eid1_mm,0.0,0.0,0.00010782479038125544,0.0,0.0,0.0,9.266443959080015e-05,0.00010764871988205509,0.0,0.0,0.0,2.8701992397123966e-05,0.0,0.00027664641658422737,0.00042684683220289545
Eif1_mm,0.6695440622673899,0.5262544179047991,0.0,0.0,1.807542618756995,0.44345254354674013,2.794437573536372,1.5897915161620213,0.5487816388531499,0.7093887000073686,1.6081526020450443,0.4376549108093696,0.13638114901827195,2.4805438938903053,0.219806736342395
Eif2s2_mm,2.721835858271296,0.4983211620397655,0.2682061272577827,0.13100060837194552,1.335354841651228,2.6914352881658234,2.1336278841580527,1.1950886856565972,1.145601414816218,1.2990655752392735,2.7630651000302398,1.3625175671895997,1.7972195611382162,1.2645817304494125,0.5879365798915787
Eif3c_mm,1.3479816007677314,0.7456501053698883,0.3405490826914005,1.5477851082747993,2.0973029279069926,2.657361527358053,1.9334220385987688,1.4326505256524746,1.0392949443440687,0.0,2.449520174546747,1.2035649888556097,1.7430463733542565,0.7958845754778889,0.647345430710727
Eif3f_mm,0.2723322440070068,0.2738116936725865,0.1129754678212643,2.3726871450776037,1.8741744743434898,1.5603877510316562,1.8292567745627075,0.6105186290068698,0.0,0.32819524484974355,1.3398157877316978,0.0,0.35262273258374666,0.6072078500611452,0.3248866270249668
Eif3j1_mm,0.17454480485498536,0.0,0.0,0.0,0.0,0.09150431686554758,0.0,0.06525523722223046,1.1155793930460676,0.17218662360453116,1.6886618153192456,0.0,0.0,0.0,0.0
Eif4a3l1_mm,0.0,0.0008755081968364132,0.000744370045798864,0.000514523257936235,0.0,0.0,0.0,0.0,0.0,0.0017368898148861212,0.0,0.0,0.0,0.0,0.0
Eif4a3l2_mm,0.0006331654933154014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022548968948906293,0.0,0.0,5.8826315845519297e-05,0.0,0.00015335191749790074
Eif4ebp1_mm,0.22607969163249092,0.0,0.0,0.26310480700807654,0.8100633544211135,0.04849456669099783,1.4860331523074906,0.34173785463446094,0.08856019775450505,0.0,0.941762607767921,0.0,0.0,2.6495532908519284,0.0
Eif4g3_mm,0.6014305817438279,0.22431383620614045,0.2696223893894581,1.0748668495890386,0.40844535546759153,0.3229565088920006,0.0,0.006285793750953096,0.582003745447377,1.5275609909807724,1.4965413190818586,0.44979392957789843,0.4695188460789056,0.0,0.8327966223227267
Eif5_mm,2.0122080413897856,0.12135510381191973,0.2508395079613608,0.0,1.0883877960877297,0.6688104074394048,0.11847175045523643,0.20466848426736237,1.319848943324193,1.2324636313986228,1.4739576370870546,0.0,0.7269285578649778,0.09339558588210237,0.2558514753769989
Eif5b_mm,1.8613386363578024,0.3090318073863068,0.4045667341604688,1.0385702917375503,0.09071071872424791,1.5885584892302311,0.0,0.7786933415107592,0.7578521731262745,2.0720132542427745,2.887927228514017,0.0,3.979712526892072,0.07801478037544446,0.0
Elavl3_mm,0.0,0.0,0.0,0.0,0.0017300586225707836,0.0,0.0,0.0,0.0,0.03702583577180725,0.0,0.0038848317473914075,0.001732466976275784,0.0,0.0
Elfn2_mm,0.0,0.0,0.0,0.013457730554867629,0.007821370293761122,0.0,0.0,0.006209584226147472,0.0,0.018535186754046917,0.006078559267131241,0.0010617992669763173,0.002298220115743414,0.0,0.0
Elmod2_mm,0.0,0.009793884572340927,0.03785427727600027,0.22232507643779867,0.17082192562900364,0.0,0.04935722178707932,0.12204962928643083,0.05536033515954614,0.23038128377894782,0.019421092902471564,0.06300831841667302,0.0,0.033356636028206564,0.013567389946443097
Elovl7_mm,0.0,0.012280037700106739,0.030708259133656882,0.040998317793090044,0.0,0.0,0.0,0.0,0.0033592110203740752,0.0,0.0,0.0,0.0,0.012479163489838378,0.0
Emc7_mm,0.31374478891867735,0.0,0.0,0.0455949696251569,0.24438935719917748,0.0,0.18045709427474765,0.2843293818242222,0.4598584881585229,0.07634113615209326,0.48557837558953665,0.13902450690836843,0.0,0.0,0.0
Emid1_mm,0.20760519750391213,0.0,0.0,0.41145813148994304,0.17145558113695875,0.04885249355257994,0.012164230058648215,0.0,0.0799034092051138,0.0,0.09670133595197851,0.0,0.0,0.0964603657265374,0.018467066486648614
Emilin2_mm,0.43186572659770706,0.0,0.0,0.19633763872223342,0.05748534828330866,0.0,0.0,0.4779066527579876,0.0,0.0,0.1223876692601773,0.0,0.0,0.5577209095499693,0.0
Eml1_mm,0.017879007539932632,3.938228368910208e-06,0.004864027380523968,0.0022556408291824234,0.0,0.0,0.0,0.004703537734710492,0.022651148617526623,0.06784993679416992,0.0030521439030666733,0.0,0.037319929482726284,0.0041516150367652835,0.0
Eml2_mm,0.02422908180842009,0.0,0.0,0.18184264746846118,0.25417885763791054,0.0,0.0,0.0877442926292859,0.0,0.0,0.18438311828420023,0.0,0.09193991348973232,0.0016297291743955404,0.0
Emp2_mm,0.0,0.017114199988512765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08527802114552496,0.005682878528531302,0.0,0.12284237068347648,0.0,0.0
Emsy_mm,0.4275681628528129,0.03426743389929274,0.05655318207187132,0.43243983312678536,0.029062064973173953,0.04680096697602141,0.0,0.29077398576046526,0.6720032703767629,1.0364782414080214,0.4884437769676514,0.0060555460540142915,0.07439141542116706,0.047503171348422295,0.2719073630111933
Enam_mm,1.6299290977463564e-05,0.0,0.0,0.0007872578929391328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024838755399890933,0.0002814805033744128
Endou_mm,0.0,0.0,0.007190705765559226,0.17340879702025402,0.05730366641230895,0.0016679357601442513,0.0,0.0,0.0,0.08608299155734704,0.0,0.0,0.0011737923578143674,0.015122477592007195,0.0014787139385304612
Eng_mm,0.059724010917618864,0.008007928649113665,0.0,0.17470629855622222,0.10834219602151401,0.0,0.024256716804896633,0.019659044637013418,0.10002356268043917,0.01207577921759198,0.1324518011456775,0.02845229071245019,0.0,0.0,0.0
Eno1_mm,1.1933810214392029,0.0,0.0,0.6937531845512478,0.09115932640523322,0.3332358961339595,0.0,0.23258603873462208,0.637130458331745,0.0,2.5455818919041886,0.5523318033310297,0.0,0.6893743491509323,0.0
Eno1b_mm,0.28190989348377427,0.0,0.0,0.1999459784532943,0.0,0.0,0.0,0.0,0.032785712425091915,0.10821288814729053,0.2650831946931478,0.0,0.03210122075831179,0.2573552988570331,0.07790129467640967
Enpep_mm,0.02425645356140763,0.0,0.0,0.0,0.0,0.11663000297408709,0.0,0.0,0.15868200530357707,0.18182957216844745,0.29585747048099703,0.07066351460882223,0.000834900840625356,0.0,0.4642247663027248
Ensa_mm,0.10726759576221395,0.02518700839465258,0.03254819914525587,0.6354038562299874,0.2134679046944473,0.012938226603353635,0.024916205006888573,0.18171642996086024,0.07053160330519154,0.4525250739709437,0.44888635798954984,0.10977968165022849,0.0,0.05305170134912278,0.03957812351909606
Entpd1_mm,0.09200490675330915,0.039305541849551706,0.0,0.4110572087669352,0.06400552485973833,0.0,0.03369516967400903,0.06294238636844311,0.1118770164805266,0.0,0.0033284570155782196,0.022256009555129692,0.01440631024073958,0.0354255085327531,0.0
Epb41l3_mm,0.0138920529672684,0.01514283612550108,0.0041878365109664735,0.0,0.0,0.0,0.008101940533691994,0.036165673626010954,0.06862939326667211,0.19125537785555108,0.02700040448563218,0.0,0.07683612912432852,0.004497778556239107,0.0
Epcam_mm,0.0,0.0,0.00019766903600459336,0.0,0.0,0.0,0.0,0.0,3.766934244408368e-06,0.00028466194202075314,0.0,0.0,0.0,0.0,0.0
Epha5_mm,0.1929401976576904,0.10370491261104645,0.0,0.27648344286219834,0.19971034925361572,0.0,0.0,0.252858571736352,0.32510625835950624,0.23181805232958638,0.49428533847283757,0.0,0.253714218955038,0.0,0.0
Ephx1_mm,0.26791136715661984,0.0,0.0,0.18692149364987692,0.5250080579535171,0.0,0.0,0.21496859130242862,0.0,0.0,0.0,0.0,0.0,0.11698969029452477,0.0
